tweet_id,retweet_count,favorite_count
735648611367784448,1226,4374
735635087207878657,2638,6739
735274964362878976,4664,9552
735256018284875776,983,3652
735137028879360001,1086,3402
734912297295085568,571,2967
734787690684657664,7044,13636
734776360183431168,606,2721
734559631394082816,448,1634
733828123016450049,870,3898
733822306246479872,1135,3993
733482008106668032,1059,3420
733460102733135873,1435,4575
733109485275860992,17439,44334
732732193018155009,596,2657
732726085725589504,995,3834
732585889486888962,859,3992
732375214819057664,2810,8774
732005617171337216,6100,16221
731285275100512256,1084,3784
731156023742988288,1421,4164
730924654643314689,2210,6638
730573383004487680,2412,5362
730427201120833536,1166,3775
730211855403241472,1175,4150
730196704625098752,2150,5304
729854734790754305,1248,4366
729838605770891264,426,1844
729823566028484608,1382,4328
729463711119904772,2565,6305
729113531270991872,366,2040
728986383096946689,908,3436
728760639972315136,1897,5056
728751179681943552,752,3021
728653952833728512,1162,3603
728409960103686147,2251,5333
728387165835677696,1070,3970
728046963732717569,1313,4684
728035342121635841,1857,4922
728015554473250816,1212,4444
727685679342333952,714,3184
727644517743104000,1945,6386
727524757080539137,1366,4860
727314416056803329,830,3597
727286334147182592,915,3299
727175381690781696,1532,4183
727155742655025152,1481,3953
726935089318363137,2725,7462
726887082820554753,1668,4163
726828223124897792,1119,3858
726224900189511680,1291,4775
725842289046749185,2948,7642
725786712245440512,1514,4505
725729321944506368,1989,5611
725458796924002305,697,1527
724983749226668032,1448,4009
724771698126512129,715,2571
724405726123311104,1830,5757
724049859469295616,1972,4700
724046343203856385,615,2881
724004602748780546,1773,4528
723912936180330496,1362,4214
723688335806480385,3314,8382
723673163800948736,1001,3268
723179728551723008,2088,5723
722974582966214656,1742,4454
722613351520608256,1820,5366
721503162398597120,2106,5050
721001180231503872,684,2725
720785406564900865,859,3378
720775346191278080,751,2684
720415127506415616,1660,4472
720389942216527872,2811,6935
720340705894408192,1088,3105
720059472081784833,1259,4204
720043174954147842,2231,5298
719991154352222208,1956,5239
719704490224398336,1620,4941
719551379208073216,2165,5485
719367763014393856,820,3009
719339463458033665,1390,4783
719332531645071360,1068,3684
718971898235854848,1221,3786
718939241951195136,1957,5680
718631497683582976,9012,20558
718613305783398402,536,2651
718540630683709445,1127,2708
718460005985447936,604,2924
718454725339934721,1673,5276
718246886998687744,561,2091
718234618122661888,1116,4187
717841801130979328,663,2646
717790033953034240,1260,3144
717537687239008257,2047,6245
717428917016076293,506,1732
717421804990701568,938,3419
717047459982213120,2123,6780
717009362452090881,1095,3550
716802964044845056,1306,4601
716791146589110272,1469,5181
716730379797970944,473,1333
716447146686459905,6564,14222
716439118184652801,246,2559
716285507865542656,1216,3015
716080869887381504,1922,5230
715928423106027520,982,3460
715758151270801409,1582,4052
715733265223708672,1900,5053
715704790270025728,630,3036
715696743237730304,1440,4225
715680795826982913,1802,4683
715360349751484417,1753,5911
715342466308784130,764,3270
715220193576927233,733,2612
715200624753819648,2091,5543
715009755312439296,1387,4518
714982300363173890,1157,4064
714962719905021952,4781,7974
714957620017307648,1583,4479
714631576617938945,1115,3546
714606013974974464,1034,3914
714485234495041536,1297,2945
714258258790387713,803,3255
714251586676113411,937,3540
714214115368108032,982,2466
714141408463036416,1555,4647
713919462244790272,865,3539
713909862279876608,610,2059
713900603437621249,826,3046
713761197720473600,1536,5279
713411074226274305,1431,4771
713177543487135744,3156,7803
713175907180089344,1615,4826
712809025985978368,7527,20224
712717840512598017,5564,13378
712668654853337088,1359,4504
712438159032893441,1739,5762
712309440758808576,26,268
712097430750289920,1161,4114
712092745624633345,1011,3187
712085617388212225,551,3504
712065007010385924,697,2439
711998809858043904,138,0
711968124745228288,2578,8725
711743778164514816,1095,3080
711732680602345472,4605,9691
711694788429553666,20316,35599
711652651650457602,1030,4203
711363825979756544,1279,3964
711306686208872448,811,3576
711008018775851008,701,3246
710997087345876993,1550,4929
710844581445812225,773,2758
710833117892898816,601,2919
710658690886586372,631,2508
710609963652087808,2605,5187
710588934686908417,2092,4928
710296729921429505,825,2557
710283270106132480,576,2296
710272297844797440,1409,4900
710269109699739648,1248,2591
710153181850935296,996,3134
710140971284037632,995,2995
710117014656950272,2218,5966
709918798883774466,1204,3225
709901256215666688,110,728
709852847387627521,1323,3795
709566166965075968,1358,3833
709556954897764353,1194,3569
709519240576036864,274,1610
709449600415961088,660,2410
709409458133323776,779,2835
709225125749587968,641,2597
709207347839836162,6502,13653
709198395643068416,713,2616
709179584944730112,754,2196
709158332880297985,467,2217
709042156699303936,1847,5163
708853462201716736,735,1931
708845821941387268,1004,3206
708834316713893888,565,1841
708810915978854401,7774,17906
708738143638450176,908,2972
708711088997666817,822,2768
708479650088034305,757,2749
708469915515297792,918,3339
708400866336894977,11232,17377
708356463048204288,1509,3905
708349470027751425,827,2541
708149363256774660,1714,4626
708130923141795840,933,3676
708119489313951744,1095,2915
708109389455101952,604,2104
708026248782585858,2150,4751
707995814724026368,1263,3359
707983188426153984,2,51
707969809498152960,1084,2929
707776935007539200,1067,3559
707741517457260545,690,2699
707738799544082433,2760,4455
707693576495472641,1116,3723
707629649552134146,982,2807
707610948723478529,7177,18416
707420581654872064,782,2473
707411934438625280,669,2468
707387676719185920,1473,3818
707377100785885184,1201,3572
707315916783140866,721,2684
707297311098011648,900,2999
707059547140169728,751,2776
707038192327901184,894,2386
707021089608753152,1533,4414
707014260413456384,658,2491
706904523814649856,8750,15832
706901761596989440,673,2252
706681918348251136,1085,3599
706644897839910912,1218,2795
706593038911545345,713,2347
706538006853918722,1572,3747
706516534877929472,1145,3376
706346369204748288,1030,3745
706310011488698368,8948,23304
706291001778950144,519,1845
706265994973601792,1021,2957
706169069255446529,2487,4256
706166467411222528,1804,5589
706153300320784384,429,1619
705975130514706432,832,3374
705970349788291072,1001,3419
705898680587526145,635,2579
705786532653883392,590,2116
705591895322394625,1295,3442
705475953783398401,1037,3216
705442520700944385,1842,4848
705428427625635840,1915,4162
705239209544720384,841,3260
705223444686888960,897,2808
705102439679201280,579,2332
705066031337840642,677,2357
704871453724954624,1244,4582
704859558691414016,607,2448
704847917308362754,1717,5555
704819833553219584,1126,2879
704761120771465216,3234,7223
704499785726889984,1115,3197
704491224099647488,97,836
704480331685040129,1188,3699
704364645503647744,3964,8747
704347321748819968,391,1716
704134088924532736,518,1646
704113298707505153,627,2022
704054845121142784,1021,3186
703774238772166656,521,2010
703769065844768768,1264,3597
703631701117943808,765,2832
703611486317502464,1695,4205
703425003149250560,1548,4141
703407252292673536,777,2671
703382836347330562,1275,3811
703356393781329922,428,2074
703268521220972544,617,2138
703079050210877440,3466,8014
703041949650034688,14035,28770
702932127499816960,809,2807
702899151802126337,503,1759
702684942141153280,1210,3503
702671118226825216,630,2389
702598099714314240,3678,11251
702539513671897089,1080,3116
702332542343577600,1735,3479
702321140488925184,1148,3580
702276748847800320,854,2691
702217446468493312,1508,5237
701981390485725185,1098,3731
701952816642965504,1140,4139
701889187134500865,1544,3878
701805642395348998,1886,3726
701601587219795968,518,2269
701570477911896070,1047,3063
701545186879471618,676,2888
701214700881756160,5754,13368
700890391244103680,648,2424
700864154249383937,681,2814
700847567345688576,555,2633
700796979434098688,1075,2657
700747788515020802,10545,24931
700518061187723268,905,2868
700505138482569216,640,2472
700462010979500032,2015,4506
700167517596164096,830,2887
700151421916807169,748,2440
700143752053182464,3092,8221
700062718104104960,774,2873
700029284593901568,653,2250
700002074055016451,1518,3607
699801817392291840,1083,3323
699788877217865730,554,2451
699779630832685056,1389,3016
699775878809702401,679,2131
699691744225525762,5136,11171
699446877801091073,2917,6468
699434518667751424,572,2372
699423671849451520,377,1493
699413908797464576,686,2243
699370870310113280,494,2044
699323444782047232,975,3443
699088579889332224,707,2438
699079609774645248,735,2662
699072405256409088,1312,3266
699060279947165696,2036,4133
699036661657767936,1334,2844
698989035503689728,1102,3683
698953797952008193,1008,2946
698907974262222848,694,2771
698710712454139905,769,2695
698703483621523456,425,1593
698635131305795584,383,1389
698549713696649216,697,2517
698355670425473025,509,2028
698342080612007937,1063,2471
698262614669991936,2254,5172
698195409219559425,6692,18268
698178924120031232,822,3068
697995514407682048,369,1656
697990423684476929,1444,3577
697943111201378304,771,2618
697881462549430272,1325,3285
697630435728322560,607,1900
697616773278015490,1133,3440
697596423848730625,1416,3290
697575480820686848,567,2236
697516214579523584,1269,2263
697482927769255936,761,2639
697463031882764288,1545,3722
697270446429966336,2074,5090
697259378236399616,1124,3588
697255105972801536,1306,3289
697242256848379904,745,2728
696900204696625153,1149,3477
696894894812565505,755,2569
696886256886657024,1997,5269
696877980375769088,794,2672
696754882863349760,394,1600
696744641916489729,1065,2275
696713835009417216,746,2588
696518437233913856,1876,4244
696490539101908992,168,1328
696488710901260288,1159,2772
696405997980676096,1276,3503
696100768806522880,742,2112
695816827381944320,1310,3267
695794761660297217,876,3469
695767669421768709,845,2043
695629776980148225,2360,4978
695446424020918272,2012,4758
695409464418041856,3986,9387
695314793360662529,1659,3976
695095422348574720,680,2864
695074328191332352,1230,3088
695064344191721472,676,1757
695051054296211456,881,2902
694925794720792577,1033,2938
694905863685980160,1044,3023
694669722378485760,13398,25896
694356675654983680,324,1641
694352839993344000,695,2228
694342028726001664,552,1712
694329668942569472,564,2186
694206574471057408,2280,4559
694183373896572928,1034,3208
694001791655137281,1171,3678
693993230313091072,455,2033
693942351086120961,413,1881
693647888581312512,668,2939
693644216740769793,147,1465
693642232151285760,466,2772
693629975228977152,888,2672
693622659251335168,419,1683
693590843962331137,2213,5529
693582294167244802,291,1796
693486665285931008,694,1923
693280720173801472,1394,3647
693267061318012928,919,2599
693262851218264065,562,2435
693231807727280129,830,3108
693155686491000832,3597,8606
693109034023534592,690,1881
693095443459342336,520,2043
692919143163629568,832,2907
692905862751522816,991,2660
692901601640583168,677,1956
692894228850999298,904,2499
692828166163931137,992,3131
692752401762250755,4088,7451
692568918515392513,1726,4708
692535307825213440,1518,3484
692530551048294401,469,2009
692423280028966913,262,1607
692417313023332352,3888,10201
692187005137076224,920,2747
692158366030913536,895,2347
692142790915014657,437,1782
692041934689402880,1417,3700
692017291282812928,1073,3128
691820333922455552,1846,4298
691793053716221953,4694,8862
691756958957883396,1152,3154
691675652215414786,572,2102
691483041324204033,652,2585
691459709405118465,1288,4425
691444869282295808,946,2875
691416866452082688,8607,21128
691321916024623104,741,2811
691096613310316544,1012,3234
691090071332753408,384,1854
690989312272396288,3247,6464
690959652130045952,1412,3892
690938899477221376,2227,4509
690932576555528194,1140,3585
690735892932222976,1435,4105
690728923253055490,595,2373
690690673629138944,893,2528
690649993829576704,319,1424
690607260360429569,19,310
690597161306841088,677,2151
690400367696297985,507,2028
690374419777196032,968,3539
690360449368465409,1002,2903
690348396616552449,569,1635
690248561355657216,471,1833
690021994562220032,1168,3047
690015576308211712,825,2726
690005060500217858,1888,3989
689999384604450816,421,1558
689993469801164801,513,1605
689977555533848577,496,1486
689905486972461056,783,2640
689877686181715968,1331,3291
689835978131935233,844,2351
689661964914655233,1037,3479
689659372465688576,4371,11328
689623661272240129,744,2446
689599056876867584,6199,12691
689557536375177216,515,2246
689517482558820352,1602,3706
689289219123089408,1049,2453
689283819090870273,1242,3598
689280876073582592,812,2186
689275259254616065,283,1267
689255633275777024,1204,2792
689154315265683456,1118,3331
689143371370250240,578,2219
688916208532455424,977,2981
688908934925697024,866,2296
688898160958271489,883,2297
688894073864884227,787,2443
688828561667567616,420,1498
688804835492233216,224,1037
688789766343622656,745,2413
688547210804498433,786,2843
688519176466644993,819,2509
688385280030670848,4989,10132
688211956440801280,934,2409
688179443353796608,665,2314
688116655151435777,882,3077
688064179421470721,407,1872
687841446767013888,2851,5967
687826841265172480,1274,2971
687818504314159109,1073,2745
687807801670897665,796,2613
687732144991551489,740,1922
687704180304273409,948,2649
687664829264453632,575,2109
687494652870668288,652,2091
687480748861947905,280,1748
687476254459715584,612,2171
687460506001633280,609,2228
687399393394311168,701,2071
687317306314240000,10310,21919
687312378585812992,2135,4741
687127927494963200,2569,5965
687124485711986689,567,2359
687109925361856513,2781,6329
687102708889812993,1111,2555
687096057537363968,687,2442
686947101016735744,3558,9368
686760001961103360,1546,3828
686749460672679938,1652,3791
686730991906516992,1339,4517
686683045143953408,903,3051
686618349602762752,1531,4011
686606069955735556,606,2059
686394059078897668,763,1916
686386521809772549,990,3536
686377065986265092,636,2420
686358356425093120,769,2390
686286779679375361,1868,4366
686050296934563840,831,2403
686035780142297088,136,1268
686034024800862208,1315,3402
686007916130873345,469,2695
686003207160610816,724,1992
685973236358713344,605,2306
685943807276412928,688,1788
685906723014619143,3271,8219
685681090388975616,141,2213
685667379192414208,658,2556
685663452032069632,1643,3540
685641971164143616,878,3195
685547936038666240,17588,35913
685532292383666176,1291,3315
685325112850124800,4494,10382
685321586178670592,729,2890
685315239903100929,1224,3649
685307451701334016,493,2248
685268753634967552,1359,3397
685198997565345792,757,2543
685169283572338688,1606,4468
684969860808454144,434,2500
684959798585110529,3530,7271
684940049151070208,1178,3499
684926975086034944,546,3826
684914660081053696,1649,3821
684902183876321280,603,2038
684880619965411328,926,2283
684830982659280897,24286,38259
684800227459624960,1110,2956
684594889858887680,3980,9774
684588130326986752,1583,4475
684567543613382656,1404,3282
684538444857667585,1078,2896
684481074559381504,1312,4217
684460069371654144,624,2157
684241637099323392,3695,8931
684225744407494656,238,1356
684222868335505415,1549,4189
684200372118904832,1161,2369
684195085588783105,591,2087
684188786104872960,1331,3804
684177701129875456,759,2199
684147889187209216,1690,3245
684122891630342144,534,2163
684097758874210310,1613,4480
683857920510050305,1255,4135
683852578183077888,395,2095
683849932751646720,1105,2864
683834909291606017,1251,2859
683828599284170753,1182,3031
683773439333797890,1520,3654
683742671509258241,3741,7117
683515932363329536,3261,8001
683498322573824003,1085,3443
683481228088049664,1109,2864
683462770029932544,756,2666
683449695444799489,1813,4252
683391852557561860,2680,8293
683357973142474752,1056,3212
683142553609318400,1164,3140
683111407806746624,1027,3714
683098815881154561,729,2346
683078886620553216,628,2160
683030066213818368,822,2356
682962037429899265,18837,40322
682808988178739200,208,1936
682788441537560576,1250,2680
682750546109968385,490,1660
682697186228989953,395,1428
682662431982772225,1198,3310
682638830361513985,672,2250
682429480204398592,1305,3743
682406705142087680,1994,8257
682393905736888321,767,2426
682389078323662849,516,1818
682303737705140231,1124,3367
682259524040966145,1369,4549
682242692827447297,1334,3544
682088079302213632,11162,19981
682059653698686977,1902,5407
682047327939461121,1082,3507
682032003584274432,2273,7177
682003177596559360,1713,3438
681981167097122816,1151,3020
681891461017812993,945,2689
681694085539872773,4539,13912
681679526984871937,497,1911
681654059175129088,1038,2891
681610798867845120,527,2088
681579835668455424,1471,3867
681523177663676416,6553,15634
681340665377193984,312,1793
681339448655802368,4560,10126
681320187870711809,853,2901
681302363064414209,2057,4308
681297372102656000,1081,3468
681281657291280384,1245,3502
681261549936340994,308,1583
681242418453299201,614,1635
681231109724700672,538,2611
681193455364796417,1673,4040
680970795137544192,742,2646
680959110691590145,2233,4961
680940246314430465,1206,3510
680934982542561280,492,2268
680913438424612864,697,2598
680889648562991104,414,1931
680836378243002368,1497,3739
680805554198020098,745,2355
680801747103793152,917,2581
680798457301471234,1175,3109
680609293079592961,808,2877
680583894916304897,1504,3917
680497766108381184,2145,4611
680494726643068929,540,1866
680473011644985345,837,2764
680440374763077632,558,1574
680221482581123072,326,1585
680206703334408192,1310,3089
680191257256136705,569,2336
680176173301628928,1746,4238
680161097740095489,821,2515
680145970311643136,1961,3930
680130881361686529,1068,2505
680115823365742593,1025,2953
680100725817409536,1536,3872
680085611152338944,9939,13885
680070545539371008,979,2799
680055455951884288,7991,18162
679877062409191424,721,2143
679872969355714560,741,2356
679862121895714818,697,2671
679854723806179328,1387,3126
679844490799091713,878,2585
679828447187857408,15685,39421
679777920601223168,1263,3362
679736210798047232,908,2288
679729593985699840,926,2353
679722016581222400,536,1801
679530280114372609,2324,5172
679527802031484928,813,2875
679511351870550016,1447,3681
679503373272485890,1658,3461
679475951516934144,720,2288
679462823135686656,21102,34624
679405845277462528,1352,2583
679158373988876288,9101,23403
679148763231985668,1151,3009
679132435750195208,1304,3232
679111216690831360,2863,6465
679062614270468097,9220,18584
679047485189439488,770,2451
679001094530465792,1371,3063
678991772295516161,1323,2524
678969228704284672,524,1784
678800283649069056,1009,2792
678798276842360832,1339,3780
678774928607469569,1033,3018
678767140346941444,1538,3842
678764513869611008,540,1770
678755239630127104,3709,7757
678740035362037760,1913,4075
678708137298427904,2728,6034
678675843183484930,1673,3127
678643457146150913,486,2233
678446151570427904,1771,4331
678424312106393600,2858,5877
678410210315247616,2053,4604
678399652199309312,30664,61984
678396796259975168,469,1717
678389028614488064,467,2028
678380236862578688,1007,2634
678341075375947776,604,1882
678334497360859136,300,1418
678278586130948096,6787,12445
678255464182861824,416,1717
678023323247357953,436,2078
678021115718029313,7090,14898
677961670166224897,1867,3677
677918531514703872,458,1468
677895101218201600,2364,5244
677716515794329600,1092,3300
677700003327029250,1607,3669
677698403548192770,359,1324
677687604918272002,943,2669
677673981332312066,1663,3589
677662372920729601,1091,2116
677644091929329666,882,2026
677573743309385728,814,2311
677565715327688705,512,1397
677557565589463040,1307,2648
677547928504967168,4043,7511
677530072887205888,248,1157
677335745548390400,2001,3309
677334615166730240,326,1468
677331501395156992,263,1179
677328882937298944,1674,3923
677314812125323265,608,1781
677301033169788928,466,1357
677269281705472000,784,2141
677228873407442944,1823,3814
677187300187611136,1026,2956
676975532580409345,1189,2991
676957860086095872,900,2379
676949632774234114,443,1403
676948236477857792,972,2338
676946864479084545,421,1829
676942428000112642,850,2242
676936541936185344,5465,13701
676916996760600576,1993,3213
676897532954456065,811,2419
676864501615042560,798,2268
676821958043033607,17430,24940
676819651066732545,737,1942
676811746707918848,467,1519
676776431406465024,2228,5362
676617503762681856,1098,3108
676613908052996102,216,1171
676606785097199616,486,2024
676603393314578432,435,1264
676593408224403456,2393,4922
676590572941893632,141,990
676588346097852417,890,2508
676582956622721024,309,1298
676575501977128964,1251,2791
676533798876651520,612,2012
676496375194980353,597,1625
676470639084101634,5173,12540
676440007570247681,739,1849
676430933382295552,384,1514
676263575653122048,604,2223
676237365392908289,331,1320
676219687039057920,31657,66617
676215927814406144,651,1865
676191832485810177,1136,2457
676146341966438401,737,2065
676121918416756736,1291,2314
676101918813499392,1275,3022
676098748976615425,1602,3246
676089483918516224,475,1420
675898130735476737,645,1760
675891555769696257,967,2281
675888385639251968,1061,2563
675878199931371520,1559,4484
675870721063669760,626,1768
675853064436391936,1440,2899
675849018447167488,169,1017
675845657354215424,988,2460
675822767435051008,586,1639
675820929667219457,256,1128
675798442703122432,3751,11018
675781562965868544,526,1734
675740360753160193,382,1248
675710890956750848,916,2031
675707330206547968,762,2139
675706639471788032,104,688
675534494439489536,467,1938
675531475945709568,424,1260
675522403582218240,310,1110
675517828909424640,502,1401
675501075957489664,6426,18366
675497103322386432,1430,3365
675489971617296384,664,1391
675483430902214656,1069,1975
675432746517426176,624,1617
675372240448454658,556,1825
675362609739206656,258,1130
675354435921575936,18839,34983
675349384339542016,2511,4217
675334060156301312,1421,2984
675166823650848770,1774,3879
675153376133427200,2709,6022
675149409102012420,1863,4011
675147105808306176,271,1017
675146535592706048,343,1288
675145476954566656,995,2287
675135153782571009,536,1385
675113801096802304,870,2103
675111688094527488,277,1034
675109292475830276,1246,2974
675047298674663426,359,1136
675015141583413248,1322,2897
675006312288268288,250,1045
675003128568291329,512,1659
674999807681908736,1221,2415
674805413498527744,389,927
674800520222154752,941,3208
674793399141146624,1211,2676
674790488185167872,276,1175
674788554665512960,229,862
674781762103414784,1326,2139
674774481756377088,529,1204
674767892831932416,874,1965
674764817387900928,262,844
674754018082705410,485,1454
674752233200820224,513,1573
674743008475090944,602,1497
674742531037511680,55,523
674739953134403584,430,1188
674737130913071104,102,685
674690135443775488,506,1229
674670581682434048,714,1730
674664755118911488,274,984
674646392044941312,552,1516
674644256330530816,303,1098
674638615994089473,643,1789
674632714662858753,629,1600
674606911342424069,113,1004
674468880899788800,2248,6620
674447403907457024,391,1131
674436901579923456,424,1186
674422304705744896,586,1526
674416750885273600,155,726
674410619106390016,514,1280
674394782723014656,628,1595
674372068062928900,339,915
674330906434379776,82,598
674318007229923329,564,1501
674307341513269249,7587,12055
674291837063053312,6468,15689
674271431610523648,796,1673
674269164442398721,250,953
674265582246694913,927,1742
674262580978937856,496,1374
674255168825880576,612,1562
674082852460433408,183,799
674075285688614912,313,1043
674063288070742018,2423,6718
674053186244734976,1423,3546
674051556661161984,525,1554
674045139690631169,704,1507
674042553264685056,141,768
674038233588723717,448,1168
674036086168010753,239,898
674024893172875264,1343,1902
674019345211760640,336,1201
674014384960745472,706,1665
674008982932058114,388,1282
673956914389192708,1055,2073
673919437611909120,394,1239
673906403526995968,1784,3375
673887867907739649,273,989
673716320723169284,836,3266
673715861853720576,2280,3785
673711475735838725,323,1105
673709992831262724,303,900
673708611235921920,314,1138
673707060090052608,427,1168
673705679337693185,435,1328
673700254269775872,627,1518
673697980713705472,2142,4031
673689733134946305,703,1848
673688752737402881,530,1318
673686845050527744,474,1532
673680198160809984,516,1452
673662677122719744,393,1326
673656262056419329,264,761
673636718965334016,402,1187
673612854080196609,793,1683
673583129559498752,399,1262
673580926094458881,293,874
673576835670777856,608,1467
673363615379013632,337,1078
673359818736984064,726,1543
673355879178194945,647,1591
673352124999274496,590,1747
673350198937153538,226,773
673345638550134785,1406,2675
673343217010679808,288,1029
673342308415348736,643,1348
673320132811366400,8616,14331
673317986296586240,291,918
673295268553605120,3452,7976
673270968295534593,397,1121
673240798075449344,788,1499
673213039743795200,924,2390
673148804208660480,687,1812
672997845381865473,781,2078
672995267319328768,326,1007
672988786805112832,311,1027
672984142909456390,587,1325
672980819271634944,1069,1912
672975131468300288,1004,1797
672970152493887488,384,1012
672968025906282496,594,1392
672964561327235073,692,1515
672902681409806336,544,1440
672898206762672129,457,938
672884426393653248,893,1648
672877615439593473,400,1090
672834301050937345,620,1388
672828477930868736,526,1331
672640509974827008,346,1026
672622327801233409,536,1368
672614745925664768,638,1290
672609152938721280,419,1173
672604026190569472,438,1178
672594978741354496,651,1400
672591762242805761,362,1001
672591271085670400,204,774
672538107540070400,401,1082
672523490734551040,188,689
672488522314567680,479,1181
672482722825261057,658,1208
672481316919734272,135,750
672475084225949696,763,1522
672466075045466113,590,1432
672272411274932228,3646,6840
672267570918129665,663,1581
672264251789176834,378,1202
672256522047614977,1686,2981
672254177670729728,795,1501
672248013293752320,653,1815
672245253877968896,168,725
672239279297454080,343,942
672231046314901505,1083,1942
672222792075620352,230,821
672205392827572224,1257,2396
672169685991993344,401,1069
672160042234327040,392,914
672139350159835138,786,1856
672125275208069120,1240,2553
672095186491711488,393,1052
672082170312290304,395,994
672068090318987265,555,1381
671896809300709376,4472,8931
671891728106971137,607,1401
671882082306625538,1483,3657
671879137494245376,743,1494
671874878652489728,597,1318
671866342182637568,543,1181
671855973984772097,498,972
671789708968640512,3772,7462
671768281401958400,567,1261
671763349865160704,989,1772
671744970634719232,835,1416
671743150407421952,243,775
671735591348891648,812,1524
671729906628341761,4742,9044
671561002136281088,7841,13584
671550332464455680,228,963
671547767500775424,646,1440
671544874165002241,1137,2110
671542985629241344,611,1157
671538301157904385,432,982
671536543010570240,439,1241
671533943490011136,625,1085
671528761649688577,279,891
671520732782923777,579,1485
671518598289059840,315,1002
671511350426865664,782,1716
671504605491109889,3832,7445
671497587707535361,479,973
671488513339211776,512,1069
671486386088865792,225,617
671485057807351808,251,801
671390180817915904,799,1503
671362598324076544,320,1182
671357843010908160,156,424
671355857343524864,119,505
671347597085433856,468,1026
671186162933985280,238,782
671182547775299584,375,1185
671166507850801152,385,926
671163268581498880,1190,1755
671159727754231808,89,397
671154572044468225,236,764
671151324042559489,165,712
671147085991960577,249,710
671141549288370177,703,1236
671138694582165504,444,987
671134062904504320,211,791
671122204919246848,2735,3699
671115716440031232,831,1422
671109016219725825,475,1216
670995969505435648,313,1166
670842764863651840,9518,25837
670840546554966016,212,628
670838202509447168,750,1176
670833812859932673,134,471
670832455012716544,241,777
670826280409919488,4435,5909
670823764196741120,203,819
670822709593571328,105,644
670815497391357952,1690,3379
670811965569282048,291,1192
670807719151067136,534,1220
670804601705242624,1022,2082
670803562457407488,94,360
670797304698376195,258,773
670792680469889025,297,885
670789397210615808,254,697
670786190031921152,217,638
670783437142401025,427,868
670782429121134593,855,1674
670780561024270336,312,825
670778058496974848,77,343
670764103623966721,460,1142
670755717859713024,121,471
670733412878163972,554,1017
670727704916926465,397,879
670717338665226240,539,1293
670704688707301377,399,807
670691627984359425,260,626
670679630144274432,314,791
670676092097810432,45,264
670668383499735048,5476,11363
670474236058800128,826,1623
670468609693655041,90,371
670465786746662913,602,1033
670452855871037440,223,577
670449342516494336,726,1256
670444955656130560,2130,7087
670442337873600512,209,688
670435821946826752,564,1119
670434127938719744,699,1493
670433248821026816,122,343
670428280563085312,688,1475
670427002554466305,178,547
670421925039075328,698,1400
670420569653809152,337,666
670417414769758208,348,600
670411370698022913,983,2165
670408998013820928,243,597
670403879788544000,173,459
670385711116361728,233,591
670374371102445568,291,784
670361874861563904,71,343
670338931251150849,120,446
670319130621435904,1341,4079
670303360680108032,149,448
670290420111441920,312,747
670093938074779648,362,1102
670086499208155136,273,736
670079681849372674,1357,2369
670073503555706880,866,1663
670069087419133954,274,670
670061506722140161,372,815
670055038660800512,357,710
670046952931721218,191,683
670040295598354432,117,796
670037189829525505,304,621
670003130994700288,100,350
669993076832759809,91,342
669972011175813120,175,471
669970042633789440,65,317
669942763794931712,182,532
669926384437997569,112,398
669923323644657664,62,249
669753178989142016,428,850
669749430875258880,71,287
669684865554620416,96,552
669683899023405056,118,411
669682095984410625,143,374
669680153564442624,309,706
669661792646373376,477,852
669625907762618368,1946,3738
669603084620980224,395,1003
669597912108789760,162,545
669583744538451968,1008,1579
669573570759163904,156,464
669571471778410496,1075,1680
669567591774625800,61,248
669564461267722241,132,408
669393256313184256,82,383
669375718304980992,782,1418
669371483794317312,195,521
669367896104181761,171,485
669363888236994561,249,663
669359674819481600,134,386
669354382627049472,1376,2873
669353438988365824,279,685
669351434509529089,204,469
669328503091937280,447,1070
669327207240699904,125,609
669324657376567296,221,523
669216679721873412,417,955
669214165781868544,181,468
669203728096960512,516,1071
669037058363662336,333,691
669015743032369152,398,778
669006782128353280,269,607
669000397445533696,6895,21998
668994913074286592,252,462
668992363537309700,379,791
668989615043424256,352,719
668988183816871936,513,954
668986018524233728,182,576
668981893510119424,333,568
668979806671884288,377,837
668975677807423489,633,1380
668967877119254528,25,160
668960084974809088,262,751
668955713004314625,77,299
668932921458302977,62,283
668902994700836864,107,336
668892474547511297,163,418
668872652652679168,321,560
668852170888998912,178,479
668826086256599040,150,463
668815180734689280,289,605
668779399630725120,403,743
668655139528511488,233,557
668645506898350081,582,950
668643542311546881,572,932
668641109086707712,571,1133
668636665813057536,520,1102
668633411083464705,1770,2998
668631377374486528,346,754
668627278264475648,122,337
668625577880875008,140,416
668623201287675904,845,1535
668620235289837568,45,209
668614819948453888,339,644
668587383441514497,1162,1748
668567822092664832,62,262
668544745690562560,248,552
668542336805281792,230,491
668537837512433665,79,262
668528771708952576,241,493
668507509523615744,115,342
668496999348633600,145,434
668484198282485761,250,450
668480044826800133,162,489
668466899341221888,553,934
668297328638447616,318,651
668291999406125056,34,261
668286279830867968,149,530
668274247790391296,248,878
668268907921326080,258,589
668256321989451776,663,1378
668248472370458624,523,1053
668237644992782336,3068,6554
668226093875376128,114,323
668221241640230912,214,533
668204964695683073,205,584
668190681446379520,208,689
668171859951755264,207,521
668154635664932864,335,517
668142349051129856,306,591
668113020489474048,264,703
667937095915278337,854,1350
667924896115245057,119,318
